Simulated time B1 (s),Simulated angular velocity B1 (rad/s),Real time B1 (s),Real angular velocity B1 (rad/s),,Simulated time B2 (s),Simulated angular velocity B2 (rad/s),Real time B2 (s),Real angular velocity B2 (rad/s),,Simulated time B3 (s),Simulated angular velocity B3 (rad/s),Real time B3 (s),Real angular velocity B3 (rad/s)
1.32,2.74084,1.32,126.637,,1.32,65.2319,1.32,125.836,,1.32,127.109,1.32,126.531
1.322,2.75535,1.322,126.842,,1.322,65.5774,1.322,127.202,,1.322,127.637,1.322,126.308
1.324,2.76984,1.324,126.986,,1.324,65.9223,1.324,127.238,,1.324,128.163,1.324,126.612
1.326,2.7843,1.326,128.007,,1.326,66.2664,1.326,128.184,,1.326,128.686,1.326,127.285
1.328,2.79874,1.328,129.182,,1.328,66.6099,1.328,127.925,,1.328,129.206,1.328,128.217
1.33,2.81314,1.33,129.545,,1.33,66.9527,1.33,128.665,,1.33,129.724,1.33,129.329
1.332,2.82751,1.332,129.338,,1.332,67.2948,1.332,129.182,,1.332,130.24,1.332,130.107
1.334,2.84186,1.334,129.654,,1.334,67.6362,1.334,129.545,,1.334,130.753,1.334,130.192
1.336,2.85617,1.336,130.335,,1.336,67.9769,1.336,130.258,,1.336,131.264,1.336,130.252
1.338,2.87046,1.338,131.272,,1.338,68.317,1.338,131.678,,1.338,131.772,1.338,130.753
1.34,2.88472,1.34,131.467,,1.34,68.6563,1.34,131.752,,1.34,132.278,1.34,131.565
1.342,2.89895,1.342,132.985,,1.342,68.995,1.342,132.264,,1.342,132.781,1.342,131.672
1.344,2.91315,1.344,133.127,,1.344,69.333,1.344,132.162,,1.344,133.282,1.344,132.208
1.346,2.92733,1.346,133.686,,1.346,69.6704,1.346,133.011,,1.346,133.781,1.346,133.504
1.348,2.94147,1.348,133.618,,1.348,70.007,1.348,133.145,,1.348,134.277,1.348,133.95
1.35,2.95559,1.35,134.03,,1.35,70.343,1.35,133.699,,1.35,134.771,1.35,134.723
1.352,2.96968,1.352,134.319,,1.352,70.6783,1.352,134.087,,1.352,135.263,1.352,133.883
1.354,2.98374,1.354,134.981,,1.354,71.013,1.354,135.279,,1.354,135.752,1.354,134.216
1.356,2.99777,1.356,135.905,,1.356,71.3469,1.356,135.653,,1.356,136.239,1.356,134.909
1.358,3.01177,1.358,137.011,,1.358,71.6802,1.358,135.915,,1.358,136.724,1.358,135.854
1.36,3.02575,1.36,137.326,,1.36,72.0129,1.36,136.098,,1.36,137.206,1.36,136.976
1.362,3.0397,1.362,137.086,,1.362,72.3449,1.362,136.687,,1.362,137.686,1.362,137.301
1.364,3.05362,1.364,137.378,,1.364,72.6762,1.364,137.099,,1.364,138.163,1.364,137.529
1.366,3.06751,1.366,138.043,,1.366,73.0068,1.366,137.387,,1.366,138.639,1.366,138.148
1.368,3.08138,1.368,138.508,,1.368,73.3368,1.368,138.049,,1.368,139.112,1.368,138.122
1.37,3.09522,1.37,138.834,,1.37,73.6661,1.37,139.893,,1.37,139.583,1.37,139.024
1.372,3.10902,1.372,139.522,,1.372,73.9948,1.372,138.883,,1.372,140.052,1.372,138.735
1.374,3.12281,1.374,140.924,,1.374,74.3228,1.374,140.017,,1.374,140.518,1.374,139.453
1.376,3.13656,1.376,140.985,,1.376,74.6502,1.376,140.81,,1.376,140.982,1.376,139.955
1.378,3.15029,1.378,141.028,,1.378,74.9769,1.378,141.366,,1.378,141.444,1.378,141.688
1.38,3.16399,1.38,141.058,,1.38,75.3029,1.38,141.755,,1.38,141.904,1.38,141.98
1.382,3.17766,1.382,141.539,,1.382,75.6283,1.382,141.106,,1.382,142.362,1.382,141.724
1.384,3.1913,1.384,142.336,,1.384,75.953,1.384,141.573,,1.384,142.817,1.384,142.006
1.386,3.20492,1.386,142.894,,1.386,76.2771,1.386,142.36,,1.386,143.27,1.386,142.203
1.388,3.21851,1.388,143.285,,1.388,76.6006,1.388,143.371,,1.388,143.721,1.388,142.801
1.39,3.23207,1.39,144.479,,1.39,76.9234,1.39,143.158,,1.39,144.17,1.39,143.679
1.392,3.24561,1.392,144.854,,1.392,77.2455,1.392,143.93,,1.392,144.617,1.392,143.834
1.394,3.25912,1.394,144.657,,1.394,77.567,1.394,144.01,,1.394,145.062,1.394,145.323
1.396,3.2726,1.396,144.979,,1.396,77.8879,1.396,144.066,,1.396,145.504,1.396,144.985
1.398,3.28606,1.398,145.204,,1.398,78.2081,1.398,145.025,,1.398,145.945,1.398,145.209
1.4,3.29948,1.4,145.822,,1.4,78.5277,1.4,145.237,,1.4,146.383,1.4,145.825
1.402,3.31288,1.402,146.255,,1.402,78.8467,1.402,145.845,,1.402,146.819,1.402,145.797
1.404,3.32626,1.404,147.018,,1.404,79.165,1.404,147.651,,1.404,147.254,1.404,146.237
1.406,3.33961,1.406,148.012,,1.406,79.4826,1.406,147.075,,1.406,147.686,1.406,146.545
1.408,3.35293,1.408,148.248,,1.408,79.7997,1.408,147.592,,1.408,148.116,1.408,147.221
1.41,3.36622,1.41,147.953,,1.41,80.1161,1.41,147.493,,1.41,148.544,1.41,149.535
1.412,3.37949,1.412,148.206,,1.412,80.4318,1.412,147.885,,1.412,148.97,1.412,148.393
1.414,3.39273,1.414,148.844,,1.414,80.747,1.414,148.159,,1.414,149.394,1.414,148.515
1.416,3.40594,1.416,149.29,,1.416,81.0615,1.416,148.811,,1.416,149.816,1.416,148.6
1.418,3.41913,1.418,149.603,,1.418,81.3754,1.418,149.267,,1.418,150.236,1.418,149.119
1.42,3.43229,1.42,150.742,,1.42,81.6886,1.42,150.967,,1.42,150.654,1.42,150.404
1.422,3.44543,1.422,151.079,,1.422,82.0012,1.422,151.237,,1.422,151.07,1.422,150.382
1.424,3.45854,1.424,151.315,,1.424,82.3132,1.424,150.965,,1.424,151.483,1.424,150.827
1.426,3.47162,1.426,151.48,,1.426,82.6246,1.426,150.775,,1.426,151.895,1.426,152.059
1.428,3.48468,1.428,151.596,,1.428,82.9354,1.428,151.103,,1.428,152.305,1.428,152.001
1.43,3.49771,1.43,152.597,,1.43,83.2455,1.43,151.792,,1.43,152.714,1.43,152.881
1.432,3.51071,1.432,153.298,,1.432,83.555,1.432,152.274,,1.432,153.12,1.432,152.116
1.434,3.52369,1.434,153.789,,1.434,83.8639,1.434,152.612,,1.434,153.524,1.434,152.501
1.436,3.53665,1.436,153.212,,1.436,84.1722,1.436,154.229,,1.436,153.926,1.436,152.771
1.438,3.54957,1.438,153.729,,1.438,84.4798,1.438,153.98,,1.438,154.326,1.438,153.42
1.44,3.56247,1.44,154.09,,1.44,84.7869,1.44,154.266,,1.44,154.725,1.44,154.795
1.442,3.57535,1.442,154.343,,1.442,85.0933,1.442,154.006,,1.442,155.121,1.442,155.297
1.444,3.5882,1.444,154.981,,1.444,85.3991,1.444,154.745,,1.444,155.516,1.444,155.188
1.446,3.60102,1.446,156.347,,1.446,85.7043,1.446,155.262,,1.446,155.909,1.446,155.572
1.448,3.61382,1.448,156.384,,1.448,86.0089,1.448,155.163,,1.448,156.3,1.448,155.381
1.45,3.62659,1.45,156.409,,1.45,86.3129,1.45,156.475,,1.45,156.689,1.45,156.627
1.452,3.63934,1.452,156.427,,1.452,86.6162,1.452,156.933,,1.452,157.076,1.452,156.119
1.454,3.65206,1.454,156.899,,1.454,86.919,1.454,156.794,,1.454,157.461,1.454,156.224
1.456,3.66476,1.456,157.23,,1.456,87.2212,1.456,157.156,,1.456,157.845,1.456,157.678
1.458,3.67743,1.458,157.922,,1.458,87.5227,1.458,157.41,,1.458,158.227,1.458,158.235
1.46,3.69007,1.46,157.946,,1.46,87.8237,1.46,157.588,,1.46,158.606,1.46,159.086
1.462,3.70269,1.462,159.343,,1.462,88.124,1.462,158.172,,1.462,158.985,1.462,158.3
1.464,3.71529,1.464,159.861,,1.464,88.4238,1.464,158.581,,1.464,159.361,1.464,158.211
1.466,3.72785,1.466,159.304,,1.466,88.7229,1.466,159.788,,1.466,159.735,1.466,158.608
1.468,3.7404,1.468,159.373,,1.468,89.0215,1.468,160.173,,1.468,160.108,1.468,159.347
1.47,3.75292,1.47,159.882,,1.47,89.3194,1.47,159.982,,1.47,160.479,1.47,160.324
1.472,3.76541,1.472,160.239,,1.472,89.6168,1.472,160.308,,1.472,160.848,1.472,161.008
1.474,3.77788,1.474,160.948,,1.474,89.9136,1.474,160.077,,1.474,161.215,1.474,161.027
1.476,3.79033,1.476,161.445,,1.476,90.2098,1.476,160.375,,1.476,161.581,1.476,161.5
1.478,3.80274,1.478,162.253,,1.478,90.5053,1.478,161.043,,1.478,161.945,1.478,160.911
1.48,3.81514,1.48,162.358,,1.48,90.8003,1.48,161.512,,1.48,162.307,1.48,161.879
1.482,3.82751,1.482,162.432,,1.482,91.0947,1.482,161.839,,1.482,162.668,1.482,161.636
1.484,3.83985,1.484,162.484,,1.484,91.3885,1.484,163.449,,1.484,163.026,1.484,162.387
1.486,3.85217,1.486,162.52,,1.486,91.6818,1.486,163.196,,1.486,163.383,1.486,162.452
1.488,3.86447,1.488,163.005,,1.488,91.9744,1.488,163.478,,1.488,163.739,1.488,163.878
1.49,3.87674,1.49,163.805,,1.49,92.2664,1.49,163.216,,1.49,164.092,1.49,164.416
1.492,3.88899,1.492,164.825,,1.492,92.5579,1.492,163.493,,1.492,164.444,1.492,163.873
1.494,3.90121,1.494,165.079,,1.494,92.8488,1.494,163.686,,1.494,164.794,1.494,163.952
1.496,3.91341,1.496,164.797,,1.496,93.1391,1.496,164.282,,1.496,165.143,1.496,164.008
1.498,3.92558,1.498,165.059,,1.498,93.4288,1.498,165.159,,1.498,165.49,1.498,164.507
1.5,3.93773,1.5,165.243,,1.5,93.718,1.5,166.233,,1.5,165.835,1.5,165.777
1.502,3.94985,1.502,165.832,,1.502,94.0065,1.502,166.065,,1.502,166.179,1.502,165.746
1.504,3.96195,1.504,166.704,,1.504,94.2945,1.504,165.947,,1.504,166.521,1.504,167.104
1.506,3.97403,1.506,166.855,,1.506,94.5819,1.506,165.865,,1.506,166.861,1.506,166.214
1.508,3.98608,1.508,166.5,,1.508,94.8688,1.508,166.267,,1.508,167.2,1.508,166.972
1.51,3.99811,1.51,166.712,,1.51,95.155,1.51,167.009,,1.51,167.537,1.51,167.502
1.512,4.01011,1.512,167.32,,1.512,95.4407,1.512,167.068,,1.512,167.873,1.512,166.493
1.514,4.02209,1.514,167.746,,1.514,95.7258,1.514,167.57,,1.514,168.207,1.514,167.627
1.516,4.03405,1.516,168.044,,1.516,96.0104,1.516,168.841,,1.516,168.539,1.516,167.501
1.518,4.04598,1.518,169.634,,1.518,96.2944,1.518,168.811,,1.518,168.87,1.518,168.333
1.52,4.05789,1.52,169.826,,1.52,96.5778,1.52,168.79,,1.52,169.199,1.52,170.296
1.522,4.06977,1.522,169.04,,1.522,96.8606,1.522,168.775,,1.522,169.527,1.522,168.909
1.524,4.08163,1.524,168.95,,1.524,97.1429,1.524,168.764,,1.524,169.853,1.524,169.318
1.526,4.09347,1.526,169.347,,1.526,97.4246,1.526,169.217,,1.526,170.177,1.526,169.145
1.528,4.10528,1.528,170.085,,1.528,97.7058,1.528,169.994,,1.528,170.5,1.528,169.484
1.53,4.11707,1.53,170.602,,1.53,97.9863,1.53,170.539,,1.53,170.822,1.53,171.101
1.532,4.12884,1.532,170.964,,1.532,98.2664,1.532,170.919,,1.532,171.141,1.532,170.393
1.534,4.14058,1.534,171.677,,1.534,98.5458,1.534,171.186,,1.534,171.46,1.534,170.357
1.536,4.1523,1.536,172.177,,1.536,98.8247,1.536,171.373,,1.536,171.777,1.536,172.173
1.538,4.164,1.538,171.606,,1.538,99.1031,1.538,171.503,,1.538,172.092,1.538,172.064
1.54,4.17567,1.54,172.127,,1.54,99.3809,1.54,171.595,,1.54,172.406,1.54,172.907
1.542,4.18732,1.542,172.031,,1.542,99.6581,1.542,172.119,,1.542,172.718,1.542,171.657
1.544,4.19894,1.544,172.885,,1.544,99.9348,1.544,172.486,,1.544,173.029,1.544,172.163
1.546,4.21054,1.546,173.022,,1.546,100.211,1.546,174.123,,1.546,173.339,1.546,172.516
1.548,4.22212,1.548,173.578,,1.548,100.487,1.548,173.889,,1.548,173.646,1.548,172.764
1.55,4.23368,1.55,174.428,,1.55,100.762,1.55,174.185,,1.55,173.953,1.55,174.318
1.552,4.24521,1.552,174.562,,1.552,101.036,1.552,173.472,,1.552,174.258,1.552,174.485
1.554,4.25672,1.554,174.196,,1.554,101.31,1.554,173.893,,1.554,174.561,1.554,174.142
1.556,4.26821,1.556,174.4,,1.556,101.583,1.556,173.728,,1.556,174.863,1.556,174.362
1.558,4.27967,1.558,174.543,,1.558,101.856,1.558,174.532,,1.558,175.164,1.558,174.517
1.56,4.29111,1.56,175.103,,1.56,102.128,1.56,174.636,,1.56,175.463,1.56,175.085
1.562,4.30253,1.562,175.955,,1.562,102.4,1.562,175.628,,1.562,175.761,1.562,175.022
1.564,4.31392,1.564,176.092,,1.564,102.671,1.564,176.323,,1.564,176.058,1.564,174.978
1.566,4.3253,1.566,176.647,,1.566,102.942,1.566,175.889,,1.566,176.352,1.566,175.868
1.568,4.33665,1.568,176.576,,1.568,103.212,1.568,176.045,,1.568,176.646,1.568,176.951
1.57,4.34797,1.57,176.526,,1.57,103.482,1.57,176.155,,1.57,176.938,1.57,177.709
1.572,4.35928,1.572,176.952,,1.572,103.751,1.572,176.691,,1.572,177.229,1.572,176.859
1.574,4.37056,1.574,176.789,,1.574,104.019,1.574,177.067,,1.574,177.518,1.574,176.724
1.576,4.38182,1.576,177.596,,1.576,104.287,1.576,177.33,,1.576,177.806,1.576,177.09
1.578,4.39305,1.578,177.7,,1.578,104.555,1.578,178.895,,1.578,178.093,1.578,177.346
1.58,4.40427,1.58,179.154,,1.58,104.822,1.58,178.149,,1.58,178.378,1.58,178.446
1.582,4.41546,1.582,178.791,,1.582,105.088,1.582,178.548,,1.582,178.662,1.582,178.756
1.584,4.42663,1.584,179.457,,1.584,105.354,1.584,178.367,,1.584,178.945,1.584,178.972
1.586,4.43777,1.586,179.003,,1.586,105.619,1.586,178.24,,1.586,179.226,1.586,179.124
1.588,4.4489,1.588,179.146,,1.588,105.884,1.588,178.611,,1.588,179.506,1.588,178.77
1.59,4.46,1.59,180.166,,1.59,106.148,1.59,179.332,,1.59,179.784,1.59,179.903
1.592,4.47108,1.592,180.42,,1.592,106.412,1.592,179.375,,1.592,180.062,1.592,178.855
1.594,4.48214,1.594,180.137,,1.594,106.675,1.594,181.247,,1.594,180.338,1.594,179.502
1.596,4.49317,1.596,179.939,,1.596,106.938,1.596,180.256,,1.596,180.612,1.596,179.955
1.598,4.50419,1.598,180.261,,1.598,107.2,1.598,180.483,,1.598,180.885,1.598,181.193
1.6,4.51518,1.6,180.947,,1.6,107.461,1.6,180.642,,1.6,181.157,1.6,181.599
1.602,4.52615,1.602,180.966,,1.602,107.722,1.602,180.753,,1.602,181.428,1.602,181.423
1.604,4.5371,1.604,181.44,,1.604,107.983,1.604,180.831,,1.604,181.697,1.604,180.839
1.606,4.54802,1.606,182.692,,1.606,108.243,1.606,181.345,,1.606,181.966,1.606,180.891
1.608,4.55893,1.608,183.109,,1.608,108.502,1.608,181.705,,1.608,182.232,1.608,181.388
1.61,4.56981,1.61,182.48,,1.61,108.761,1.61,182.878,,1.61,182.498,1.61,182.655
1.612,4.58067,1.612,182.039,,1.612,109.02,1.612,182.778,,1.612,182.762,1.612,182.162
1.614,4.59151,1.614,182.652,,1.614,109.278,1.614,183.629,,1.614,183.025,1.614,183.658
1.616,4.60233,1.616,183.08,,1.616,109.535,1.616,182.844,,1.616,183.287,1.616,182.864
1.618,4.61312,1.618,183.38,,1.618,109.792,1.618,182.755,,1.618,183.548,1.618,183.229
1.62,4.62389,1.62,183.59,,1.62,110.049,1.62,183.152,,1.62,183.807,1.62,184.405
1.622,4.63465,1.622,185.118,,1.622,110.305,1.622,183.431,,1.622,184.065,1.622,182.927
1.624,4.64538,1.624,184.806,,1.624,110.56,1.624,183.625,,1.624,184.322,1.624,183.733
1.626,4.65609,1.626,184.128,,1.626,110.815,1.626,185.142,,1.626,184.577,1.626,183.837
1.628,4.66677,1.628,184.114,,1.628,111.069,1.628,184.824,,1.628,184.832,1.628,184.37
1.63,4.67744,1.63,184.564,,1.63,111.323,1.63,185.521,,1.63,185.085,1.63,186.584
1.632,4.68809,1.632,184.879,,1.632,111.576,1.632,184.168,,1.632,185.337,1.632,185.373
1.634,4.69871,1.634,185.56,,1.634,111.829,1.634,184.602,,1.634,185.588,1.634,184.985
1.636,4.70931,1.636,186.036,,1.636,112.082,1.636,184.906,,1.636,185.837,1.636,185.174
1.638,4.71989,1.638,186.83,,1.638,112.333,1.638,185.578,,1.638,186.086,1.638,185.306
1.64,4.73045,1.64,186.925,,1.64,112.585,1.64,185.589,,1.64,186.333,1.64,186.779
1.642,4.74099,1.642,186.072,,1.642,112.836,1.642,187.437,,1.642,186.579,1.642,185.969
1.644,4.75151,1.644,186.395,,1.644,113.086,1.644,186.89,,1.644,186.824,1.644,185.863
1.646,4.76201,1.646,186.621,,1.646,113.336,1.646,186.968,,1.646,187.067,1.646,187.629
1.648,4.77248,1.648,186.779,,1.648,113.585,1.648,187.022,,1.648,187.31,1.648,187.485
1.65,4.78294,1.65,187.35,,1.65,113.834,1.65,187.06,,1.65,187.551,1.65,188.304
1.652,4.79337,1.652,188.67,,1.652,114.082,1.652,187.546,,1.652,187.792,1.652,187.037
1.654,4.80379,1.654,188.213,,1.654,114.33,1.654,187.427,,1.654,188.031,1.654,187.07
1.656,4.81418,1.656,188.814,,1.656,114.577,1.656,187.803,,1.656,188.269,1.656,187.554
1.658,4.82455,1.658,188.314,,1.658,114.824,1.658,188.987,,1.658,188.505,1.658,187.892
1.66,4.8349,1.66,188.425,,1.66,115.071,1.66,188.896,,1.66,188.741,1.66,189.05
1.662,4.84523,1.662,188.962,,1.662,115.317,1.662,188.832,,1.662,188.976,1.662,189.86
1.664,4.85554,1.664,189.798,,1.664,115.562,1.664,188.327,,1.664,189.209,1.664,188.586
1.666,4.86583,1.666,189.924,,1.666,115.807,1.666,188.433,,1.666,189.442,1.666,189.535
1.668,4.8761,1.668,189.091,,1.668,116.051,1.668,188.968,,1.668,189.673,1.668,188.819
1.67,4.88635,1.67,189.428,,1.67,116.295,1.67,189.342,,1.67,189.903,1.67,189.698
1.672,4.89657,1.672,189.665,,1.672,116.538,1.672,190.065,,1.672,190.132,1.672,189.393
1.674,4.90678,1.674,189.83,,1.674,116.781,1.674,191.03,,1.674,190.36,1.674,189.64
1.676,4.91697,1.676,190.406,,1.676,117.024,1.676,190.786,,1.676,190.587,1.676,189.813
1.678,4.92713,1.678,191.73,,1.678,117.266,1.678,190.615,,1.678,190.812,1.678,191.314
1.68,4.93728,1.68,191.736,,1.68,117.507,1.68,190.495,,1.68,191.037,1.68,192.366
1.682,4.9474,1.682,191.28,,1.682,117.748,1.682,190.872,,1.682,191.261,1.682,190.8
1.684,4.95751,1.684,190.961,,1.684,117.989,1.684,191.135,,1.684,191.483,1.684,190.625
1.686,4.96759,1.686,191.197,,1.686,118.229,1.686,191.32,,1.686,191.705,1.686,190.962
1.688,4.97766,1.688,191.363,,1.688,118.468,1.688,191.909,,1.688,191.925,1.688,191.199
1.69,4.9877,1.69,191.939,,1.69,118.707,1.69,192.782,,1.69,192.145,1.69,192.285
1.692,4.99773,1.692,191.883,,1.692,118.946,1.692,192.472,,1.692,192.363,1.692,191.664
1.694,5.00773,1.694,193.223,,1.694,119.184,1.694,192.256,,1.694,192.58,1.694,193.07
1.696,5.01772,1.696,193.242,,1.696,119.422,1.696,192.104,,1.696,192.797,1.696,193.134
1.698,5.02768,1.698,193.254,,1.698,119.659,1.698,191.998,,1.698,193.012,1.698,192.719
1.7,5.03763,1.7,192.803,,1.7,119.896,1.7,192.384,,1.7,193.226,1.7,193.349
1.702,5.04755,1.702,192.947,,1.702,120.132,1.702,193.114,,1.702,193.439,1.702,192.409
1.704,5.05746,1.704,193.509,,1.704,120.367,1.704,194.546,,1.704,193.652,1.704,192.671
1.706,5.06734,1.706,193.441,,1.706,120.603,1.706,193.707,,1.706,193.863,1.706,193.315
1.708,5.07721,1.708,194.314,,1.708,120.838,1.708,194.5,,1.708,194.073,1.708,193.766
1.71,5.08705,1.71,194.926,,1.71,121.072,1.71,193.675,,1.71,194.282,1.71,195.923
1.712,5.09688,1.712,194.893,,1.712,121.306,1.712,194.018,,1.712,194.49,1.712,194.671
1.714,5.10668,1.714,194.871,,1.714,121.539,1.714,194.258,,1.714,194.698,1.714,194.255
1.716,5.11647,1.716,194.395,,1.716,121.772,1.716,194.426,,1.716,194.904,1.716,193.964
1.718,5.12624,1.718,194.522,,1.718,122.004,1.718,194.544,,1.718,195.109,1.718,194.22
1.72,5.13599,1.72,195.991,,1.72,122.236,1.72,196.007,,1.72,195.313,1.72,195.32
1.722,5.14571,1.722,196.099,,1.722,122.468,1.722,195.65,,1.722,195.516,1.722,194.709
1.724,5.15542,1.724,195.715,,1.724,122.699,1.724,195.861,,1.724,195.719,1.724,195.662
1.726,5.16511,1.726,195.446,,1.726,122.93,1.726,195.088,,1.726,195.92,1.726,196.329
1.728,5.17478,1.728,195.718,,1.728,123.16,1.728,195.467,,1.728,196.12,1.728,196.336
1.73,5.18443,1.73,195.908,,1.73,123.389,1.73,195.732,,1.73,196.32,1.73,196.801
1.732,5.19406,1.732,196.501,,1.732,123.619,1.732,195.918,,1.732,196.518,1.732,195.746
1.734,5.20367,1.734,197.837,,1.734,123.847,1.734,196.509,,1.734,196.716,1.734,195.928
1.736,5.21327,1.736,196.931,,1.736,124.076,1.736,197.382,,1.736,196.912,1.736,196.055
1.738,5.22284,1.738,197.218,,1.738,124.304,1.738,197.533,,1.738,197.108,1.738,196.604
1.74,5.23239,1.74,196.958,,1.74,124.531,1.74,197.179,,1.74,197.303,1.74,198.83
1.742,5.24193,1.742,196.776,,1.742,124.758,1.742,196.931,,1.742,197.497,1.742,197.626
1.744,5.25145,1.744,197.569,,1.744,124.984,1.744,197.217,,1.744,197.69,1.744,197.704
1.746,5.26094,1.746,197.664,,1.746,125.21,1.746,197.418,,1.746,197.881,1.746,197.759
1.748,5.27042,1.748,197.731,,1.748,125.436,1.748,197.558,,1.748,198.073,1.748,197.337
1.75,5.27988,1.75,199.158,,1.75,125.661,1.75,198.577,,1.75,198.263,1.75,198.422
1.752,5.28932,1.752,199.237,,1.752,125.886,1.752,199.29,,1.752,198.452,1.752,198.261
1.754,5.29874,1.754,198.371,,1.754,126.11,1.754,198.869,,1.754,198.64,1.754,198.149
1.756,5.30814,1.756,198.226,,1.756,126.334,1.756,198.574,,1.756,198.828,1.756,199.45
1.758,5.31753,1.758,198.584,,1.758,126.557,1.758,198.368,,1.758,199.014,1.758,199.441
1.76,5.32689,1.76,198.835,,1.76,126.78,1.76,198.683,,1.76,199.2,1.76,199.895
1.762,5.33624,1.762,199.01,,1.762,127.003,1.762,198.904,,1.762,199.385,1.762,198.372
1.764,5.34557,1.764,199.593,,1.764,127.224,1.764,199.059,,1.764,199.568,1.764,198.226
1.766,5.35488,1.766,200.462,,1.766,127.446,1.766,199.167,,1.766,199.751,1.766,198.584
1.768,5.36417,1.768,201.07,,1.768,127.667,1.768,200.624,,1.768,199.934,1.768,200.676
1.77,5.37344,1.77,200.115,,1.77,127.888,1.77,200.263,,1.77,200.115,1.77,201.219
1.772,5.38269,1.772,199.446,,1.772,128.108,1.772,200.01,,1.772,200.295,1.772,199.759
1.774,5.39193,1.774,199.898,,1.774,128.328,1.774,199.833,,1.774,200.475,1.774,199.657
1.776,5.40114,1.776,200.215,,1.776,128.547,1.776,200.169,,1.776,200.654,1.776,199.586
1.778,5.41034,1.778,200.437,,1.778,128.766,1.778,200.405,,1.778,200.831,1.778,199.997
1.78,5.41952,1.78,201.052,,1.78,128.985,1.78,200.569,,1.78,201.008,1.78,201.204
1.782,5.42868,1.782,202.403,,1.782,129.203,1.782,201.145,,1.782,201.185,1.782,200.669
1.784,5.43782,1.784,201.969,,1.784,129.42,1.784,202.008,,1.784,201.36,1.784,202.135
1.786,5.44695,1.786,201.204,,1.786,129.637,1.786,201.692,,1.786,201.534,1.786,202.241
1.788,5.45605,1.788,201.129,,1.788,129.854,1.788,201.471,,1.788,201.708,1.788,201.395
1.79,5.46514,1.79,201.537,,1.79,130.07,1.79,201.316,,1.79,201.881,1.79,202.183
1.792,5.47421,1.792,201.822,,1.792,130.286,1.792,201.667,,1.792,202.053,1.792,200.894
1.794,5.48326,1.794,202.022,,1.794,130.502,1.794,201.453,,1.794,202.224,1.794,201.372
1.796,5.4923,1.796,202.622,,1.796,130.717,1.796,202.224,,1.796,202.394,1.796,201.707
1.798,5.50131,1.798,203.502,,1.798,130.931,1.798,203.224,,1.798,202.564,1.798,201.941
1.8,5.51031,1.8,203.198,,1.8,131.145,1.8,203.003,,1.8,202.733,1.8,204.406
1.802,5.51929,1.802,202.985,,1.802,131.359,1.802,202.848,,1.802,202.901,1.802,202.91
1.804,5.52825,1.804,202.376,,1.804,131.572,1.804,202.74,,1.804,203.068,1.804,202.784
1.806,5.53719,1.806,202.87,,1.806,131.785,1.806,202.665,,1.806,203.234,1.806,202.695
1.808,5.54612,1.808,204.136,,1.808,131.998,1.808,203.072,,1.808,203.4,1.808,202.633
1.81,5.55503,1.81,204.102,,1.81,132.21,1.81,202.897,,1.81,203.564,1.81,203.97
1.812,5.56392,1.812,203.618,,1.812,132.421,1.812,203.234,,1.812,203.728,1.812,203.065
1.814,5.57279,1.814,203.279,,1.814,132.632,1.814,204.851,,1.814,203.892,1.814,204.273
1.816,5.58164,1.816,203.502,,1.816,132.843,1.816,204.142,,1.816,204.054,1.816,204.658
1.818,5.59048,1.818,203.658,,1.818,133.053,1.818,205.027,,1.818,204.216,1.818,204.007
1.82,5.5993,1.82,204.227,,1.82,133.263,1.82,203.805,,1.82,204.376,1.82,204.932
1.822,5.6081,1.822,205.546,,1.822,133.473,1.822,203.87,,1.822,204.537,1.822,203.738
1.824,5.61688,1.824,205.089,,1.824,133.682,1.824,203.916,,1.824,204.696,1.824,203.823
1.826,5.62565,1.826,204.769,,1.826,133.89,1.826,204.408,,1.826,204.855,1.826,203.883
1.828,5.6344,1.828,204.545,,1.828,134.099,1.828,204.292,,1.828,205.012,1.828,204.385
1.83,5.64313,1.83,204.848,,1.83,134.306,1.83,206.052,,1.83,205.169,1.83,206.577
1.832,5.65184,1.832,205.061,,1.832,134.514,1.832,205.443,,1.832,205.326,1.832,205.811
1.834,5.66054,1.834,205.209,,1.834,134.721,1.834,205.477,,1.834,205.481,1.834,205.734
1.836,5.66922,1.836,205.313,,1.836,134.927,1.836,205.04,,1.836,205.636,1.836,205.221
1.838,5.67788,1.838,206.767,,1.838,135.134,1.838,205.655,,1.838,205.79,1.838,204.861
1.84,5.68652,1.84,206.864,,1.84,135.339,1.84,205.625,,1.84,205.944,1.84,206.45
1.842,5.69515,1.842,206.011,,1.842,135.545,1.842,205.605,,1.842,206.096,1.842,205.261
1.844,5.70376,1.844,205.414,,1.844,135.75,1.844,206.05,,1.844,206.248,1.844,205.35
1.846,5.71235,1.846,205.917,,1.846,135.954,1.846,207.283,,1.846,206.399,1.846,207.252
1.848,5.72093,1.848,205.809,,1.848,136.158,1.848,207.225,,1.848,206.55,1.848,206.744
1.85,5.72949,1.85,206.653,,1.85,136.362,1.85,206.264,,1.85,206.7,1.85,207.308
1.852,5.73803,1.852,206.784,,1.852,136.565,1.852,206.512,,1.852,206.849,1.852,206.322
1.854,5.74655,1.854,207.796,,1.854,136.768,1.854,206.225,,1.854,206.997,1.854,206.092
1.856,5.75506,1.856,207.585,,1.856,136.97,1.856,206.485,,1.856,207.145,1.856,206.392
