Input time stamp C1 (s),Input Angular Position C1 (rad),Output time stamp C1 (s),Output Angular Position C1 (rad),,Input time stamp C2 (s) ,Input Angular Position C2 (rad),Output time stamp C2 (s),Output Angular Position C2 (rad),,Input time stamp C3 (s) ,Input Angular Position C3 (rad),Output time stamp C3 (s),Output Angular Position C3 (rad)
3.14,6.2832,3.14,6.34462,,3.14,6.2832,3.14,6.34462,,3.14,21.4,3.14,20.8685
3.142,6.2832,3.142,6.34462,,3.142,6.2832,3.142,6.34462,,3.142,21.42,3.142,20.89
3.144,6.2832,3.144,6.34462,,3.144,6.2832,3.144,6.34462,,3.144,21.44,3.144,20.9084
3.146,6.2832,3.146,6.34462,,3.146,6.2832,3.146,6.34462,,3.146,21.46,3.146,20.9299
3.148,6.2832,3.148,6.34462,,3.148,6.2832,3.148,6.34462,,3.148,21.48,3.148,20.9483
3.15,6.2832,3.15,6.34462,,3.15,6.2832,3.15,6.34462,,3.15,21.5,3.15,20.9698
3.152,6.2832,3.152,6.34462,,3.152,6.2832,3.152,6.34462,,3.152,21.52,3.152,20.9882
3.154,6.2832,3.154,6.34462,,3.154,6.2832,3.154,6.34462,,3.154,21.54,3.154,21.0097
3.156,6.2832,3.156,6.34462,,3.156,6.2832,3.156,6.34462,,3.156,21.56,3.156,21.0281
3.158,6.2832,3.158,6.34462,,3.158,6.2832,3.158,6.34462,,3.158,21.58,3.158,21.0495
3.16,6.2832,3.16,6.34462,,3.16,6.2832,3.16,6.34462,,3.16,21.6,3.16,21.068
3.162,6.2832,3.162,6.34462,,3.162,6.2832,3.162,6.34462,,3.162,21.62,3.162,21.0894
3.164,6.2832,3.164,6.34462,,3.164,6.2832,3.164,6.34462,,3.164,21.64,3.164,21.1109
3.166,6.2832,3.166,6.34462,,3.166,6.2832,3.166,6.34462,,3.166,21.66,3.166,21.1293
3.168,6.2832,3.168,6.34462,,3.168,6.2832,3.168,6.34462,,3.168,21.68,3.168,21.1508
3.17,6.2832,3.17,6.34462,,3.17,6.2832,3.17,6.34462,,3.17,21.7,3.17,21.1692
3.172,6.2832,3.172,6.34462,,3.172,6.2832,3.172,6.34462,,3.172,21.72,3.172,21.1907
3.174,6.2832,3.174,6.34462,,3.174,6.2832,3.174,6.34462,,3.174,21.74,3.174,21.2122
3.176,6.2832,3.176,6.34462,,3.176,6.2832,3.176,6.34462,,3.176,21.76,3.176,21.2336
3.178,6.2832,3.178,6.34462,,3.178,6.2832,3.178,6.34462,,3.178,21.78,3.178,21.252
3.18,6.2832,3.18,6.34462,,3.18,6.2832,3.18,6.34462,,3.18,21.8,3.18,21.2704
3.182,6.2832,3.182,6.34462,,3.182,6.2832,3.182,6.34462,,3.182,21.82,3.182,21.2919
3.184,6.2832,3.184,6.34462,,3.184,6.2832,3.184,6.34462,,3.184,21.84,3.184,21.3134
3.186,6.2832,3.186,6.34462,,3.186,6.2832,3.186,6.34462,,3.186,21.86,3.186,21.3349
3.188,6.2832,3.188,6.34462,,3.188,6.2832,3.188,6.34462,,3.188,21.88,3.188,21.3533
3.19,6.2832,3.19,6.34462,,3.19,6.2832,3.19,6.34462,,3.19,21.9,3.19,21.3748
3.192,6.2832,3.192,6.34462,,3.192,6.2832,3.192,6.34462,,3.192,21.92,3.192,21.3962
3.194,6.2832,3.194,6.34462,,3.194,6.2832,3.194,6.34462,,3.194,21.94,3.194,21.4177
3.196,6.2832,3.196,6.34462,,3.196,6.2832,3.196,6.34462,,3.196,21.96,3.196,21.4361
3.198,6.2832,3.198,6.34462,,3.198,6.2832,3.198,6.34462,,3.198,21.98,3.198,21.4576
3.2,6.2832,3.2,6.34462,,3.2,6.2832,3.2,6.34462,,3.2,22,3.2,21.4791
3.202,6.2832,3.202,6.34462,,3.202,6.2832,3.202,6.34462,,3.202,22.02,3.202,21.5005
3.204,6.2832,3.204,6.34462,,3.204,6.2832,3.204,6.34462,,3.204,22.04,3.204,21.519
3.206,6.2832,3.206,6.34462,,3.206,6.2832,3.206,6.34462,,3.206,22.06,3.206,21.5404
3.208,6.2832,3.208,6.34462,,3.208,6.2832,3.208,6.34462,,3.208,22.08,3.208,21.5619
3.21,6.2832,3.21,6.34462,,3.21,6.2832,3.21,6.34462,,3.21,22.1,3.21,21.5834
3.212,6.2832,3.212,6.34462,,3.212,6.2832,3.212,6.34462,,3.212,22.12,3.212,21.6049
3.214,6.2832,3.214,6.34462,,3.214,6.2832,3.214,6.34462,,3.214,22.14,3.214,21.6233
3.216,6.2832,3.216,6.34462,,3.216,6.2832,3.216,6.34462,,3.216,22.16,3.216,21.6447
3.218,6.2832,3.218,6.34462,,3.218,6.2832,3.218,6.34462,,3.218,22.18,3.218,21.6662
3.22,6.2832,3.22,6.34462,,3.22,6.2832,3.22,6.34462,,3.22,22.2,3.22,21.6877
3.222,6.2832,3.222,6.34462,,3.222,6.2832,3.222,6.34462,,3.222,22.22,3.222,21.7092
3.224,6.2832,3.224,6.34462,,3.224,6.2832,3.224,6.34462,,3.224,22.24,3.224,21.7276
3.226,6.2832,3.226,6.34462,,3.226,6.2832,3.226,6.34462,,3.226,22.26,3.226,21.7491
3.228,6.2832,3.228,6.34462,,3.228,6.2832,3.228,6.34462,,3.228,22.28,3.228,21.7705
3.23,6.2832,3.23,6.34462,,3.23,6.2832,3.23,6.34462,,3.23,22.3,3.23,21.792
3.232,6.2832,3.232,6.34462,,3.232,6.2832,3.232,6.34462,,3.232,22.32,3.232,21.8104
3.234,6.2832,3.234,6.34462,,3.234,6.2832,3.234,6.34462,,3.234,22.34,3.234,21.8319
3.236,6.2832,3.236,6.34462,,3.236,6.2832,3.236,6.34462,,3.236,22.36,3.236,21.8534
3.238,6.2832,3.238,6.34462,,3.238,6.2832,3.238,6.34462,,3.238,22.38,3.238,21.8748
3.24,6.2832,3.24,6.34462,,3.24,6.2832,3.24,6.34462,,3.24,22.4,3.24,21.8963
3.242,6.2832,3.242,6.34462,,3.242,6.2832,3.242,6.34462,,3.242,22.42,3.242,21.9147
3.244,6.2832,3.244,6.34462,,3.244,6.2832,3.244,6.34462,,3.244,22.44,3.244,21.9362
3.246,6.2832,3.246,6.34462,,3.246,6.2832,3.246,6.34462,,3.246,22.46,3.246,21.9577
3.248,6.2832,3.248,6.34462,,3.248,6.2832,3.248,6.34462,,3.248,22.48,3.248,21.9792
3.25,6.2832,3.25,6.34462,,3.25,6.2832,3.25,6.34462,,3.25,22.5,3.25,21.9976
3.252,6.2832,3.252,6.34462,,3.252,6.2832,3.252,6.34462,,3.252,22.52,3.252,22.019
3.254,6.2832,3.254,6.34462,,3.254,6.2832,3.254,6.34462,,3.254,22.54,3.254,22.0405
3.256,6.2832,3.256,6.34462,,3.256,6.2832,3.256,6.34462,,3.256,22.56,3.256,22.062
3.258,6.2832,3.258,6.34462,,3.258,6.2832,3.258,6.34462,,3.258,22.58,3.258,22.0804
3.26,6.2832,3.26,6.34462,,3.26,6.2832,3.26,6.34462,,3.26,22.6,3.26,22.1019
3.262,6.2832,3.262,6.34462,,3.262,6.2832,3.262,6.34462,,3.262,22.62,3.262,22.1233
3.264,6.2832,3.264,6.34462,,3.264,6.2832,3.264,6.34462,,3.264,22.64,3.264,22.1418
3.266,6.2832,3.266,6.34462,,3.266,6.2832,3.266,6.34462,,3.266,22.66,3.266,22.1632
3.268,6.2832,3.268,6.34462,,3.268,6.2832,3.268,6.34462,,3.268,22.68,3.268,22.1847
3.27,6.2832,3.27,6.34462,,3.27,6.2832,3.27,6.34462,,3.27,22.7,3.27,22.2031
3.272,6.2832,3.272,6.34462,,3.272,6.2832,3.272,6.34462,,3.272,22.72,3.272,22.2246
3.274,6.2832,3.274,6.34462,,3.274,6.2832,3.274,6.34462,,3.274,22.74,3.274,22.2461
3.276,6.2832,3.276,6.34462,,3.276,6.2832,3.276,6.34462,,3.276,22.76,3.276,22.2645
3.278,6.2832,3.278,6.34462,,3.278,6.2832,3.278,6.34462,,3.278,22.78,3.278,22.286
3.28,6.2832,3.28,6.34462,,3.28,6.2832,3.28,6.34462,,3.28,22.8,3.28,22.3074
3.282,6.2832,3.282,6.34462,,3.282,6.2832,3.282,6.34462,,3.282,22.82,3.282,22.3258
3.284,6.2832,3.284,6.34462,,3.284,6.2832,3.284,6.34462,,3.284,22.84,3.284,22.3473
3.286,6.2832,3.286,6.34462,,3.286,6.2832,3.286,6.34462,,3.286,22.86,3.286,22.3657
3.288,6.2832,3.288,6.34462,,3.288,6.2832,3.288,6.34462,,3.288,22.88,3.288,22.3872
3.29,6.2832,3.29,6.34462,,3.29,6.2832,3.29,6.34462,,3.29,22.9,3.29,22.4087
3.292,6.2832,3.292,6.34462,,3.292,6.2832,3.292,6.34462,,3.292,22.92,3.292,22.4271
3.294,6.2832,3.294,6.34462,,3.294,6.2832,3.294,6.34462,,3.294,22.94,3.294,22.4486
3.296,6.2832,3.296,6.34462,,3.296,6.2832,3.296,6.34462,,3.296,22.96,3.296,22.467
3.298,6.2832,3.298,6.34462,,3.298,6.2832,3.298,6.34462,,3.298,22.98,3.298,22.4884
3.3,6.2832,3.3,6.34462,,3.3,6.2832,3.3,6.34462,,3.3,23,3.3,22.5068
3.302,6.2832,3.302,6.34462,,3.302,6.2832,3.302,6.34462,,3.302,23.02,3.302,22.5283
3.304,6.2832,3.304,6.34462,,3.304,6.2832,3.304,6.34462,,3.304,23.04,3.304,22.5467
3.306,6.2832,3.306,6.34462,,3.306,6.2832,3.306,6.34462,,3.306,23.06,3.306,22.5682
3.308,6.2832,3.308,6.34462,,3.308,6.2832,3.308,6.34462,,3.308,23.08,3.308,22.5866
3.31,6.2832,3.31,6.34462,,3.31,6.2832,3.31,6.34462,,3.31,23.1,3.31,22.6081
3.312,6.2832,3.312,6.34462,,3.312,6.2832,3.312,6.34462,,3.312,23.12,3.312,22.6265
3.314,6.2832,3.314,6.34462,,3.314,6.2832,3.314,6.34462,,3.314,23.14,3.314,22.648
3.316,6.2832,3.316,6.34462,,3.316,6.2832,3.316,6.34462,,3.316,23.16,3.316,22.6664
3.318,6.2832,3.318,6.34462,,3.318,6.2832,3.318,6.34462,,3.318,23.18,3.318,22.6848
3.32,6.2832,3.32,6.34462,,3.32,6.2832,3.32,6.34462,,3.32,23.2,3.32,22.7063
3.322,6.2832,3.322,6.34462,,3.322,6.2832,3.322,6.34462,,3.322,23.22,3.322,22.7247
3.324,6.2832,3.324,6.34462,,3.324,6.2832,3.324,6.34462,,3.324,23.24,3.324,22.7462
3.326,6.2832,3.326,6.34462,,3.326,6.2832,3.326,6.34462,,3.326,23.26,3.326,22.7646
3.328,6.2832,3.328,6.34462,,3.328,6.2832,3.328,6.34462,,3.328,23.28,3.328,22.786
3.33,6.2832,3.33,6.34462,,3.33,6.2832,3.33,6.34462,,3.33,23.3,3.33,22.8044
3.332,6.2832,3.332,6.34462,,3.332,6.2832,3.332,6.34462,,3.332,23.32,3.332,22.8229
3.334,6.2832,3.334,6.34462,,3.334,6.2832,3.334,6.34462,,3.334,23.34,3.334,22.8443
3.336,6.2832,3.336,6.34462,,3.336,6.2832,3.336,6.34462,,3.336,23.36,3.336,22.8627
3.338,6.2832,3.338,6.34462,,3.338,6.2832,3.338,6.34462,,3.338,23.38,3.338,22.8811
3.34,6.2832,3.34,6.34462,,3.34,6.2832,3.34,6.34462,,3.34,23.4,3.34,22.9026
3.342,6.2832,3.342,6.34462,,3.342,6.2832,3.342,6.34462,,3.342,23.42,3.342,22.921
3.344,6.2832,3.344,6.34462,,3.344,6.2832,3.344,6.34462,,3.344,23.44,3.344,22.9394
3.346,6.2832,3.346,6.34462,,3.346,6.2832,3.346,6.34462,,3.346,23.46,3.346,22.9609
3.348,6.2832,3.348,6.34462,,3.348,6.2832,3.348,6.34462,,3.348,23.48,3.348,22.9793
3.35,6.2832,3.35,6.34462,,3.35,6.2832,3.35,6.34462,,3.35,23.5,3.35,22.9977
3.352,6.2832,3.352,6.34462,,3.352,6.2832,3.352,6.34462,,3.352,23.52,3.352,23.0192
3.354,6.2832,3.354,6.34462,,3.354,6.2832,3.354,6.34462,,3.354,23.54,3.354,23.0376
3.356,6.2832,3.356,6.34462,,3.356,6.2832,3.356,6.34462,,3.356,23.56,3.356,23.056
3.358,6.2832,3.358,6.34462,,3.358,6.2832,3.358,6.34462,,3.358,23.58,3.358,23.0744
3.36,6.2832,3.36,6.34462,,3.36,6.2832,3.36,6.34462,,3.36,23.6,3.36,23.0959
3.362,6.2832,3.362,6.34462,,3.362,6.2832,3.362,6.34462,,3.362,23.62,3.362,23.1143
3.364,6.2832,3.364,6.34462,,3.364,6.2832,3.364,6.34462,,3.364,23.64,3.364,23.1327
3.366,6.2832,3.366,6.34462,,3.366,6.2832,3.366,6.34462,,3.366,23.66,3.366,23.1542
3.368,6.2832,3.368,6.34462,,3.368,6.2832,3.368,6.34462,,3.368,23.68,3.368,23.1726
3.37,6.2832,3.37,6.34462,,3.37,6.2832,3.37,6.34462,,3.37,23.7,3.37,23.191
3.372,6.2832,3.372,6.34462,,3.372,6.2832,3.372,6.34462,,3.372,23.72,3.372,23.2094
3.374,6.2832,3.374,6.34462,,3.374,6.2832,3.374,6.34462,,3.374,23.74,3.374,23.2309
3.376,6.2832,3.376,6.34462,,3.376,6.2832,3.376,6.34462,,3.376,23.76,3.376,23.2493
3.378,6.2832,3.378,6.34462,,3.378,6.2832,3.378,6.34462,,3.378,23.78,3.378,23.2677
3.38,6.2832,3.38,6.34462,,3.38,6.2832,3.38,6.34462,,3.38,23.8,3.38,23.2861
3.382,6.2832,3.382,6.34462,,3.382,6.2832,3.382,6.34462,,3.382,23.82,3.382,23.3076
3.384,6.2832,3.384,6.34462,,3.384,6.2832,3.384,6.34462,,3.384,23.84,3.384,23.326
3.386,6.2832,3.386,6.34462,,3.386,6.2832,3.386,6.34462,,3.386,23.86,3.386,23.3444
3.388,6.2832,3.388,6.34462,,3.388,6.2832,3.388,6.34462,,3.388,23.88,3.388,23.3659
3.39,6.2832,3.39,6.34462,,3.39,6.2832,3.39,6.34462,,3.39,23.9,3.39,23.3843
3.392,6.2832,3.392,6.34462,,3.392,6.2832,3.392,6.34462,,3.392,23.92,3.392,23.4027
3.394,6.2832,3.394,6.34462,,3.394,6.2832,3.394,6.34462,,3.394,23.94,3.394,23.4242
3.396,6.2832,3.396,6.34462,,3.396,6.2832,3.396,6.34462,,3.396,23.96,3.396,23.4426
3.398,6.2832,3.398,6.34462,,3.398,6.2832,3.398,6.34462,,3.398,23.98,3.398,23.461
3.4,6.2832,3.4,6.34462,,3.4,6.2832,3.4,6.34462,,3.4,24,3.4,23.4825
3.402,6.2832,3.402,6.34462,,3.402,6.2832,3.402,6.34462,,3.402,24.02,3.402,23.5009
3.404,6.2832,3.404,6.34462,,3.404,6.2832,3.404,6.34462,,3.404,24.04,3.404,23.5193
3.406,6.2832,3.406,6.34462,,3.406,6.2832,3.406,6.34462,,3.406,24.06,3.406,23.5377
3.408,6.2832,3.408,6.34462,,3.408,6.2832,3.408,6.34462,,3.408,24.08,3.408,23.5592
3.41,6.2832,3.41,6.34462,,3.41,6.2832,3.41,6.34462,,3.41,24.1,3.41,23.5776
3.412,6.2832,3.412,6.34462,,3.412,6.2832,3.412,6.34462,,3.412,24.12,3.412,23.596
3.414,6.2832,3.414,6.34462,,3.414,6.2832,3.414,6.34462,,3.414,24.14,3.414,23.6175
3.416,6.2832,3.416,6.34462,,3.416,6.2832,3.416,6.34462,,3.416,24.16,3.416,23.6359
3.418,6.2832,3.418,6.34462,,3.418,6.2832,3.418,6.34462,,3.418,24.18,3.418,23.6543
3.42,6.2832,3.42,6.34462,,3.42,6.2832,3.42,6.34462,,3.42,24.2,3.42,23.6758
3.422,6.2832,3.422,6.34462,,3.422,6.2832,3.422,6.34462,,3.422,24.22,3.422,23.6942
3.424,6.2832,3.424,6.34462,,3.424,6.2832,3.424,6.34462,,3.424,24.24,3.424,23.7126
3.426,6.2832,3.426,6.34462,,3.426,6.2832,3.426,6.34462,,3.426,24.26,3.426,23.734
3.428,6.2832,3.428,6.34462,,3.428,6.2832,3.428,6.34462,,3.428,24.28,3.428,23.7525
3.43,6.2832,3.43,6.34462,,3.43,6.2832,3.43,6.34462,,3.43,24.3,3.43,23.7739
3.432,6.2832,3.432,6.34462,,3.432,6.2832,3.432,6.34462,,3.432,24.32,3.432,23.7923
3.434,6.2832,3.434,6.34462,,3.434,6.2832,3.434,6.34462,,3.434,24.34,3.434,23.8107
3.436,6.2832,3.436,6.34462,,3.436,6.2832,3.436,6.34462,,3.436,24.36,3.436,23.8322
3.438,6.2832,3.438,6.34462,,3.438,6.2832,3.438,6.34462,,3.438,24.38,3.438,23.8506
3.44,6.2832,3.44,6.34462,,3.44,6.2832,3.44,6.34462,,3.44,24.4,3.44,23.8721
3.442,6.2832,3.442,6.34462,,3.442,6.2832,3.442,6.34462,,3.442,24.42,3.442,23.8905
3.444,6.2832,3.444,6.34462,,3.444,6.2832,3.444,6.34462,,3.444,24.44,3.444,23.9089
3.446,6.2832,3.446,6.34462,,3.446,6.2832,3.446,6.34462,,3.446,24.46,3.446,23.9304
3.448,6.2832,3.448,6.34462,,3.448,6.2832,3.448,6.34462,,3.448,24.48,3.448,23.9488
3.45,6.2832,3.45,6.34462,,3.45,6.2832,3.45,6.34462,,3.45,24.5,3.45,23.9703
3.452,6.2832,3.452,6.34462,,3.452,6.2832,3.452,6.34462,,3.452,24.52,3.452,23.9887
3.454,6.2832,3.454,6.34462,,3.454,6.2832,3.454,6.34462,,3.454,24.54,3.454,24.0102
3.456,6.2832,3.456,6.34462,,3.456,6.2832,3.456,6.34462,,3.456,24.56,3.456,24.0286
3.458,6.2832,3.458,6.34462,,3.458,6.2832,3.458,6.34462,,3.458,24.58,3.458,24.0501
3.46,6.2832,3.46,6.34462,,3.46,6.2832,3.46,6.34462,,3.46,24.6,3.46,24.0685
3.462,6.2832,3.462,6.34462,,3.462,6.2832,3.462,6.34462,,3.462,24.62,3.462,24.0899
3.464,6.2832,3.464,6.34462,,3.464,6.2832,3.464,6.34462,,3.464,24.64,3.464,24.1083
3.466,6.2832,3.466,6.34462,,3.466,6.2832,3.466,6.34462,,3.466,24.66,3.466,24.1298
3.468,6.2832,3.468,6.34462,,3.468,6.2832,3.468,6.34462,,3.468,24.68,3.468,24.1513
3.47,6.2832,3.47,6.34462,,3.47,6.2832,3.47,6.34462,,3.47,24.7,3.47,24.1697
3.472,6.2832,3.472,6.34462,,3.472,6.2832,3.472,6.34462,,3.472,24.72,3.472,24.1912
3.474,6.2832,3.474,6.34462,,3.474,6.2832,3.474,6.34462,,3.474,24.74,3.474,24.2096
3.476,6.2832,3.476,6.34462,,3.476,6.2832,3.476,6.34462,,3.476,24.76,3.476,24.2311
3.478,6.2832,3.478,6.34462,,3.478,6.2832,3.478,6.34462,,3.478,24.78,3.478,24.2525
3.48,6.2832,3.48,6.34462,,3.48,6.2832,3.48,6.34462,,3.48,24.8,3.48,24.2709
3.482,6.2832,3.482,6.34462,,3.482,6.2832,3.482,6.34462,,3.482,24.82,3.482,24.2924
3.484,6.2832,3.484,6.34462,,3.484,6.2832,3.484,6.34462,,3.484,24.84,3.484,24.3108
3.486,6.2832,3.486,6.34462,,3.486,6.2832,3.486,6.34462,,3.486,24.86,3.486,24.3323
3.488,6.2832,3.488,6.34462,,3.488,6.2832,3.488,6.34462,,3.488,24.88,3.488,24.3538
3.49,6.2832,3.49,6.34462,,3.49,6.2832,3.49,6.34462,,3.49,24.9,3.49,24.3753
3.492,6.2832,3.492,6.34462,,3.492,6.2832,3.492,6.34462,,3.492,24.92,3.492,24.3937
3.494,6.2832,3.494,6.34462,,3.494,6.2832,3.494,6.34462,,3.494,24.94,3.494,24.4151
3.496,6.2832,3.496,6.34462,,3.496,6.2832,3.496,6.34462,,3.496,24.96,3.496,24.4366
3.498,6.2832,3.498,6.34462,,3.498,6.2832,3.498,6.34462,,3.498,24.98,3.498,24.455
3.5,6.2832,3.5,6.34462,,3.5,6.2832,3.5,6.34462,,3.5,25,3.5,24.4765
3.502,6.2832,3.502,6.34462,,3.502,6.2832,3.502,6.34462,,3.502,25.02,3.502,24.498
3.504,6.2832,3.504,6.34462,,3.504,6.2832,3.504,6.34462,,3.504,25.04,3.504,24.5195
3.506,6.2832,3.506,6.34462,,3.506,6.2832,3.506,6.34462,,3.506,25.06,3.506,24.5379
3.508,6.2832,3.508,6.34462,,3.508,6.2832,3.508,6.34462,,3.508,25.08,3.508,24.5593
3.51,6.2832,3.51,6.34462,,3.51,6.2832,3.51,6.34462,,3.51,25.1,3.51,24.5808
3.512,6.2832,3.512,6.34462,,3.512,6.2832,3.512,6.34462,,3.512,25.12,3.512,24.5992
3.514,6.2832,3.514,6.34462,,3.514,6.2832,3.514,6.34462,,3.514,25.14,3.514,24.6207
3.516,6.2832,3.516,6.34462,,3.516,6.2832,3.516,6.34462,,3.516,25.16,3.516,24.6422
3.518,6.2832,3.518,6.34462,,3.518,6.2832,3.518,6.34462,,3.518,25.18,3.518,24.6637
3.52,6.2832,3.52,6.34462,,3.52,6.2832,3.52,6.34462,,3.52,25.2,3.52,24.6851
3.522,6.2832,3.522,6.34462,,3.522,6.2832,3.522,6.34462,,3.522,25.22,3.522,24.7066
3.524,6.2832,3.524,6.34462,,3.524,6.2832,3.524,6.34462,,3.524,25.24,3.524,24.725
3.526,6.2832,3.526,6.34462,,3.526,6.2832,3.526,6.34462,,3.526,25.26,3.526,24.7465
3.528,6.2832,3.528,6.34462,,3.528,6.2832,3.528,6.34462,,3.528,25.28,3.528,24.768
3.53,6.2832,3.53,6.34462,,3.53,6.2832,3.53,6.34462,,3.53,25.3,3.53,24.7894
3.532,6.2832,3.532,6.34462,,3.532,6.2832,3.532,6.34462,,3.532,25.32,3.532,24.8109
3.534,6.2832,3.534,6.34462,,3.534,6.2832,3.534,6.34462,,3.534,25.34,3.534,24.8293
3.536,6.2832,3.536,6.34462,,3.536,6.2832,3.536,6.34462,,3.536,25.36,3.536,24.8508
3.538,6.2832,3.538,6.34462,,3.538,6.2832,3.538,6.34462,,3.538,25.38,3.538,24.8723
3.54,6.2832,3.54,6.34462,,3.54,6.2832,3.54,6.34462,,3.54,25.4,3.54,24.8938
3.542,6.2832,3.542,6.34462,,3.542,6.2832,3.542,6.34462,,3.542,25.42,3.542,24.9152
3.544,6.2832,3.544,6.34462,,3.544,6.2832,3.544,6.34462,,3.544,25.44,3.544,24.9336
3.546,6.2832,3.546,6.34462,,3.546,6.2832,3.546,6.34462,,3.546,25.46,3.546,24.9551
3.548,6.2832,3.548,6.34462,,3.548,6.2832,3.548,6.34462,,3.548,25.48,3.548,24.9766
3.55,6.2832,3.55,6.34462,,3.55,6.2832,3.55,6.34462,,3.55,25.5,3.55,24.9981
3.552,6.2832,3.552,6.34462,,3.552,6.2832,3.552,6.34462,,3.552,25.52,3.552,25.0165
3.554,6.2832,3.554,6.34462,,3.554,6.2832,3.554,6.34462,,3.554,25.54,3.554,25.0379
3.556,6.2832,3.556,6.34462,,3.556,6.2832,3.556,6.34462,,3.556,25.56,3.556,25.0594
3.558,6.2832,3.558,6.34462,,3.558,6.2832,3.558,6.34462,,3.558,25.58,3.558,25.0778
3.56,6.2832,3.56,6.34462,,3.56,6.2832,3.56,6.34462,,3.56,25.6,3.56,25.0993
3.562,6.2832,3.562,6.34462,,3.562,6.2832,3.562,6.34462,,3.562,25.62,3.562,25.1208
3.564,6.2832,3.564,6.34462,,3.564,6.2832,3.564,6.34462,,3.564,25.64,3.564,25.1423
3.566,6.2832,3.566,6.34462,,3.566,6.2832,3.566,6.34462,,3.566,25.66,3.566,25.1607
3.568,6.2832,3.568,6.34462,,3.568,6.2832,3.568,6.34462,,3.568,25.68,3.568,25.1821
3.57,6.2832,3.57,6.34462,,3.57,6.2832,3.57,6.34462,,3.57,25.7,3.57,25.2036
3.572,6.2832,3.572,6.34462,,3.572,6.2832,3.572,6.34462,,3.572,25.72,3.572,25.222
3.574,6.2832,3.574,6.34462,,3.574,6.2832,3.574,6.34462,,3.574,25.74,3.574,25.2435
3.576,6.2832,3.576,6.34462,,3.576,6.2832,3.576,6.34462,,3.576,25.76,3.576,25.265
3.578,6.2832,3.578,6.34462,,3.578,6.2832,3.578,6.34462,,3.578,25.78,3.578,25.2865
3.58,6.2832,3.58,6.34462,,3.58,6.2832,3.58,6.34462,,3.58,25.8,3.58,25.3049
3.582,6.2832,3.582,6.34462,,3.582,6.2832,3.582,6.34462,,3.582,25.82,3.582,25.3263
3.584,6.2832,3.584,6.34462,,3.584,6.2832,3.584,6.34462,,3.584,25.84,3.584,25.3447
3.586,6.2832,3.586,6.34462,,3.586,6.2832,3.586,6.34462,,3.586,25.86,3.586,25.3662
3.588,6.2832,3.588,6.34462,,3.588,6.2832,3.588,6.34462,,3.588,25.88,3.588,25.3877
3.59,6.2832,3.59,6.34462,,3.59,6.2832,3.59,6.34462,,3.59,25.9,3.59,25.4061
3.592,6.2832,3.592,6.34462,,3.592,6.2832,3.592,6.34462,,3.592,25.92,3.592,25.4276
3.594,6.2832,3.594,6.34462,,3.594,6.2832,3.594,6.34462,,3.594,25.94,3.594,25.446
3.596,6.2832,3.596,6.34462,,3.596,6.2832,3.596,6.34462,,3.596,25.96,3.596,25.4675
3.598,6.2832,3.598,6.34462,,3.598,6.2832,3.598,6.34462,,3.598,25.98,3.598,25.4889
3.6,6.2832,3.6,6.34462,,3.6,6.2832,3.6,6.34462,,3.6,26,3.6,25.5074
3.602,6.2832,3.602,6.34462,,3.602,6.2832,3.602,6.34462,,3.602,26.02,3.602,25.5288
3.604,6.2832,3.604,6.34462,,3.604,6.2832,3.604,6.34462,,3.604,26.04,3.604,25.5472
3.606,6.2832,3.606,6.34462,,3.606,6.2832,3.606,6.34462,,3.606,26.06,3.606,25.5687
3.608,6.2832,3.608,6.34462,,3.608,6.2832,3.608,6.34462,,3.608,26.08,3.608,25.5902
3.61,6.2832,3.61,6.34462,,3.61,6.2832,3.61,6.34462,,3.61,26.1,3.61,25.6086
3.612,6.2832,3.612,6.34462,,3.612,6.2832,3.612,6.34462,,3.612,26.12,3.612,25.627
3.614,6.2832,3.614,6.34462,,3.614,6.2832,3.614,6.34462,,3.614,26.14,3.614,25.6485
3.616,6.2832,3.616,6.34462,,3.616,6.2832,3.616,6.34462,,3.616,26.16,3.616,25.6669
3.618,6.2832,3.618,6.34462,,3.618,6.2832,3.618,6.34462,,3.618,26.18,3.618,25.6884
3.62,6.2832,3.62,6.34462,,3.62,6.2832,3.62,6.34462,,3.62,26.2,3.62,25.7068
3.622,6.2832,3.622,6.34462,,3.622,6.2832,3.622,6.34462,,3.622,26.22,3.622,25.7282
3.624,6.2832,3.624,6.34462,,3.624,6.2832,3.624,6.34462,,3.624,26.24,3.624,25.7467
3.626,6.2832,3.626,6.34462,,3.626,6.2832,3.626,6.34462,,3.626,26.26,3.626,25.7651
3.628,6.2832,3.628,6.34462,,3.628,6.2832,3.628,6.34462,,3.628,26.28,3.628,25.7865
3.63,6.2832,3.63,6.34462,,3.63,6.2832,3.63,6.34462,,3.63,26.3,3.63,25.8049
3.632,6.2832,3.632,6.34462,,3.632,6.2832,3.632,6.34462,,3.632,26.32,3.632,25.8264
3.634,6.2832,3.634,6.34462,,3.634,6.2832,3.634,6.34462,,3.634,26.34,3.634,25.8448
3.636,6.2832,3.636,6.34462,,3.636,6.2832,3.636,6.34462,,3.636,26.36,3.636,25.8663
3.638,6.2832,3.638,6.34462,,3.638,6.2832,3.638,6.34462,,3.638,26.38,3.638,25.8847
3.64,6.2832,3.64,6.34462,,3.64,6.2832,3.64,6.34462,,3.64,26.4,3.64,25.9031
3.642,6.2832,3.642,6.34462,,3.642,6.2832,3.642,6.34462,,3.642,26.42,3.642,25.9215
