Simulated time B1 (s),Simulated angular velocity B1 (rad/s),Real time B1 (s),Real angular velocity B1 (rad/s),,Simulated time B2 (s),Simulated angular velocity B2 (rad/s),Real time B2 (s),Real angular velocity B2 (rad/s),,Simulated time B3 (s),Simulated angular velocity B3 (rad/s),Real time B3 (s),Real angular velocity B3 (rad/s)
1.87,5.81413,1.87,239.62,,1.87,138.958,1.87,239.287,,1.87,238.986,1.87,239.161
1.872,5.8225,1.872,239.525,,1.872,139.158,1.872,239.292,,1.872,238.987,1.872,239.204
1.874,5.83086,1.874,240.379,,1.874,139.358,1.874,240.676,,1.874,238.987,1.874,238.774
1.876,5.8392,1.876,240.057,,1.876,139.557,1.876,240.725,,1.876,238.987,1.876,240.774
1.878,5.84752,1.878,239.831,,1.878,139.756,1.878,239.378,,1.878,238.988,1.878,239.873
1.88,5.85582,1.88,239.213,,1.88,139.954,1.88,238.896,,1.88,238.988,1.88,240.162
1.882,5.86411,1.882,239.24,,1.882,140.152,1.882,239.018,,1.882,238.988,1.882,239.445
1.884,5.87238,1.884,239.259,,1.884,140.35,1.884,239.104,,1.884,238.988,1.884,238.942
1.886,5.88064,1.886,239.273,,1.886,140.547,1.886,239.164,,1.886,238.989,1.886,239.051
1.888,5.88888,1.888,240.202,,1.888,140.744,1.888,239.206,,1.888,238.989,1.888,239.127
1.89,5.8971,1.89,240.393,,1.89,140.941,1.89,240.156,,1.89,238.989,1.89,239.18
1.892,5.90531,1.892,239.606,,1.892,141.137,1.892,240.36,,1.892,238.989,1.892,241.058
1.894,5.9135,1.894,239.516,,1.894,141.333,1.894,239.583,,1.894,238.99,1.894,239.611
1.896,5.92167,1.896,238.992,,1.896,141.528,1.896,239.039,,1.896,238.99,1.896,239.979
1.898,5.92983,1.898,239.086,,1.898,141.723,1.898,239.119,,1.898,238.99,1.898,239.317
1.9,5.93797,1.9,239.151,,1.9,141.917,1.9,239.635,,1.9,238.99,1.9,238.853
1.902,5.94609,1.902,239.197,,1.902,142.112,1.902,239.075,,1.902,238.991,1.902,238.988
1.904,5.9542,1.904,241.07,,1.904,142.305,1.904,239.144,,1.904,238.991,1.904,239.083
1.906,5.96229,1.906,239.62,,1.906,142.499,1.906,241.033,,1.906,238.991,1.906,239.149
1.908,5.97036,1.908,239.985,,1.908,142.692,1.908,240.054,,1.908,238.991,1.908,240.116
1.91,5.97842,1.91,239.321,,1.91,142.884,1.91,239.369,,1.91,238.991,1.91,240.333
1.912,5.98647,1.912,238.855,,1.912,143.077,1.912,238.889,,1.912,238.992,1.912,240.024
1.914,5.99449,1.914,238.99,,1.914,143.268,1.914,239.014,,1.914,238.992,1.914,239.348
1.916,6.00251,1.916,239.084,,1.916,143.46,1.916,239.101,,1.916,238.992,1.916,238.874
1.918,6.0105,1.918,239.15,,1.918,143.651,1.918,239.162,,1.918,238.992,1.918,239.003
1.92,6.01848,1.92,241.037,,1.92,143.842,1.92,239.665,,1.92,238.992,1.92,239.094
1.922,6.02644,1.922,239.597,,1.922,144.032,1.922,240.477,,1.922,238.992,1.922,239.157
1.924,6.03439,1.924,239.969,,1.924,144.222,1.924,240.125,,1.924,238.993,1.924,240.121
1.926,6.04232,1.926,239.309,,1.926,144.411,1.926,239.418,,1.926,238.993,1.926,239.876
1.928,6.05024,1.928,238.848,,1.928,144.601,1.928,238.924,,1.928,238.993,1.928,240.165
1.93,6.05814,1.93,239.445,,1.93,144.789,1.93,239.038,,1.93,238.993,1.93,238.986
1.932,6.06602,1.932,239.402,,1.932,144.978,1.932,239.118,,1.932,238.993,1.932,239.081
1.934,6.07389,1.934,239.373,,1.934,145.166,1.934,239.174,,1.934,238.993,1.934,239.148
1.936,6.08174,1.936,241.193,,1.936,145.354,1.936,240.593,,1.936,238.994,1.936,239.655
1.938,6.08958,1.938,239.706,,1.938,145.541,1.938,240.207,,1.938,238.994,1.938,239.09
1.94,6.0974,1.94,240.506,,1.94,145.728,1.94,239.476,,1.94,238.994,1.94,240.074
1.942,6.1052,1.942,239.225,,1.942,145.914,1.942,239.424,,1.942,238.994,1.942,239.843
1.944,6.11299,1.944,238.788,,1.944,146.1,1.944,238.928,,1.944,238.994,1.944,240.602
1.946,6.12077,1.946,238.943,,1.946,146.286,1.946,239.041,,1.946,238.994,1.946,238.832
1.948,6.12852,1.948,239.051,,1.948,146.472,1.948,239.12,,1.948,238.994,1.948,238.974
1.95,6.13627,1.95,239.127,,1.95,146.657,1.95,239.635,,1.95,238.994,1.95,239.073
1.952,6.14399,1.952,240.561,,1.952,146.841,1.952,240.456,,1.952,238.995,1.952,239.142
1.954,6.15171,1.954,239.724,,1.954,147.026,1.954,240.111,,1.954,238.995,1.954,239.191
1.956,6.1594,1.956,240.058,,1.956,147.21,1.956,239.869,,1.956,238.995,1.956,240.605
1.958,6.16708,1.958,238.911,,1.958,147.393,1.958,239.239,,1.958,238.995,1.958,239.755
1.96,6.17475,1.96,239.029,,1.96,147.577,1.96,238.798,,1.96,238.995,1.96,240.08
1.962,6.1824,1.962,239.112,,1.962,147.759,1.962,238.95,,1.962,238.995,1.962,238.927
1.964,6.19004,1.964,239.169,,1.964,147.942,1.964,239.056,,1.964,238.995,1.964,239.04
1.966,6.19766,1.966,239.67,,1.966,148.124,1.966,239.131,,1.966,238.995,1.966,239.119
1.968,6.20526,1.968,240.941,,1.968,148.306,1.968,240.563,,1.968,238.995,1.968,239.175
1.97,6.21285,1.97,240.45,,1.97,148.487,1.97,239.725,,1.97,238.996,1.97,239.213
1.972,6.22042,1.972,239.646,,1.972,148.668,1.972,240.059,,1.972,238.996,1.972,240.621
1.974,6.22798,1.974,239.083,,1.974,148.849,1.974,239.372,,1.974,238.996,1.974,240.686
1.976,6.23553,1.976,238.689,,1.976,149.029,1.976,238.892,,1.976,238.996,1.976,239.811
1.978,6.24306,1.978,238.874,,1.978,149.209,1.978,239.015,,1.978,238.996,1.978,238.739
1.98,6.25057,1.98,239.463,,1.98,149.389,1.98,239.562,,1.98,238.996,1.98,238.908
1.982,6.25807,1.982,239.415,,1.982,149.568,1.982,239.485,,1.982,238.996,1.982,239.027
1.984,6.26555,1.984,240.302,,1.984,149.747,1.984,240.811,,1.984,238.996,1.984,239.11
1.986,6.27302,1.986,240.463,,1.986,149.925,1.986,240.359,,1.986,238.996,1.986,239.168
1.988,6.28048,1.988,239.655,,1.988,150.103,1.988,239.582,,1.988,238.996,1.988,240.59
1.99,6.28791,1.99,239.55,,1.99,150.281,1.99,239.039,,1.99,238.996,1.99,240.664
1.992,6.29534,1.992,239.476,,1.992,150.459,1.992,239.118,,1.992,238.997,1.992,239.336
1.994,6.30275,1.994,238.964,,1.994,150.636,1.994,239.174,,1.994,238.997,1.994,239.326
1.996,6.31014,1.996,239.066,,1.996,150.812,1.996,239.213,,1.996,238.997,1.996,239.78
1.998,6.31752,1.998,239.598,,1.998,150.989,1.998,239.24,,1.998,238.997,1.998,239.177
2,6.32489,2,240.89,,2,151.165,2,240.18,,2,238.997,2,239.215
2.002,6.33224,2.002,239.954,,2.002,151.34,2.002,240.377,,2.002,238.997,2.002,239.242
2.004,6.33957,2.004,239.759,,2.004,151.516,2.004,239.595,,2.004,238.997,2.004,240.181
2.006,6.34689,2.006,238.702,,2.006,151.691,2.006,239.048,,2.006,238.997,2.006,240.378
2.008,6.3542,2.008,238.883,,2.008,151.865,2.008,239.124,,2.008,238.997,2.008,239.596
2.01,6.36149,2.01,239.469,,2.01,152.04,2.01,239.178,,2.01,238.997,2.01,239.048
2.012,6.36877,2.012,239.42,,2.012,152.214,2.012,239.216,,2.012,238.997,2.012,238.665
2.014,6.37603,2.014,240.305,,2.014,152.387,2.014,240.163,,2.014,238.997,2.014,239.317
2.016,6.38328,2.016,240.465,,2.016,152.56,2.016,240.365,,2.016,238.997,2.016,239.313
2.018,6.39051,2.018,239.657,,2.018,152.733,2.018,239.587,,2.018,238.997,2.018,239.77
2.02,6.39773,2.02,239.551,,2.02,152.906,2.02,239.502,,2.02,238.997,2.02,240.551
2.022,6.40494,2.022,239.017,,2.022,153.078,2.022,238.982,,2.022,238.998,2.022,239.717
2.024,6.41213,2.024,239.103,,2.024,153.25,2.024,239.079,,2.024,238.998,2.024,239.593
2.026,6.4193,2.026,239.163,,2.026,153.421,2.026,239.146,,2.026,238.998,2.026,239.966
2.028,6.42646,2.028,239.205,,2.028,153.592,2.028,239.194,,2.028,238.998,2.028,238.847
2.03,6.43361,2.03,240.616,,2.03,153.763,2.03,240.607,,2.03,238.998,2.03,238.524
2.032,6.44074,2.032,239.762,,2.032,153.934,2.032,239.756,,2.032,238.998,2.032,238.758
2.034,6.44786,2.034,240.085,,2.034,154.104,2.034,240.541,,2.034,238.998,2.034,239.842
2.036,6.45497,2.036,238.93,,2.036,154.274,2.036,238.789,,2.036,238.998,2.036,240.141
2.038,6.46206,2.038,239.042,,2.038,154.443,2.038,238.944,,2.038,238.998,2.038,239.89
2.04,6.46913,2.04,239.121,,2.04,154.612,2.04,239.052,,2.04,238.998,2.04,239.714
2.042,6.47619,2.042,239.176,,2.042,154.781,2.042,239.127,,2.042,238.998,2.042,239.131
2.044,6.48324,2.044,239.674,,2.044,154.949,2.044,239.18,,2.044,238.998,2.044,239.183
2.046,6.49027,2.046,240.944,,2.046,155.118,2.046,241.058,,2.046,238.998,2.046,240.14
2.048,6.49729,2.048,240.452,,2.048,155.285,2.048,239.612,,2.048,238.998,2.048,239.889
2.05,6.5043,2.05,239.647,,2.05,155.453,2.05,239.519,,2.05,238.998,2.05,239.713
2.052,6.51129,2.052,239.084,,2.052,155.62,2.052,239.455,,2.052,238.998,2.052,239.13
2.054,6.51827,2.054,239.15,,2.054,155.787,2.054,238.949,,2.054,238.998,2.054,238.722
2.056,6.52523,2.056,239.196,,2.056,155.953,2.056,239.056,,2.056,238.998,2.056,238.897
2.058,6.53218,2.058,238.768,,2.058,156.119,2.058,239.13,,2.058,238.998,2.058,239.019
2.06,6.53912,2.06,239.389,,2.06,156.285,2.06,239.182,,2.06,238.998,2.06,240.485
2.062,6.54604,2.062,240.744,,2.062,156.45,2.062,240.599,,2.062,238.998,2.062,240.131
2.064,6.55295,2.064,239.852,,2.064,156.615,2.064,240.211,,2.064,238.998,2.064,240.343
2.066,6.55984,2.066,239.688,,2.066,156.78,2.066,239.479,,2.066,238.998,2.066,239.111
2.068,6.56672,2.068,239.112,,2.068,156.945,2.068,238.966,,2.068,238.999,2.068,238.709
2.07,6.57359,2.07,239.17,,2.07,157.109,2.07,239.067,,2.07,238.999,2.07,239.347
2.072,6.58044,2.072,239.21,,2.072,157.273,2.072,239.138,,2.072,238.999,2.072,239.334
2.074,6.58728,2.074,239.238,,2.074,157.436,2.074,239.188,,2.074,238.999,2.074,239.325
2.076,6.59411,2.076,239.718,,2.076,157.599,2.076,239.223,,2.076,238.999,2.076,240.699
2.078,6.60092,2.078,240.514,,2.078,157.762,2.078,240.628,,2.078,238.999,2.078,239.821
2.08,6.60772,2.08,241.072,,2.08,157.924,2.08,240.691,,2.08,238.999,2.08,239.666
2.082,6.6145,2.082,239.621,,2.082,158.087,2.082,239.815,,2.082,238.999,2.082,238.637
2.084,6.62127,2.084,239.066,,2.084,158.248,2.084,238.741,,2.084,238.999,2.084,238.837
2.086,6.62803,2.086,238.677,,2.086,158.41,2.086,238.91,,2.086,238.999,2.086,239.437
2.088,6.63477,2.088,238.865,,2.088,158.571,2.088,239.028,,2.088,238.999,2.088,238.937
2.09,6.6415,2.09,239.457,,2.09,158.732,2.09,239.571,,2.09,238.999,2.09,239.047
2.092,6.64822,2.092,240.331,,2.092,158.892,2.092,239.491,,2.092,238.999,2.092,240.965
2.094,6.65492,2.094,240.483,,2.094,159.053,2.094,240.355,,2.094,238.999,2.094,240.467
2.096,6.66161,2.096,240.13,,2.096,159.213,2.096,240.04,,2.096,238.999,2.096,239.658
2.098,6.66829,2.098,238.962,,2.098,159.372,2.098,239.819,,2.098,238.999,2.098,239.091
2.1,6.67495,2.1,239.064,,2.1,159.531,2.1,239.204,,2.1,238.999,2.1,238.695
2.102,6.6816,2.102,239.136,,2.102,159.69,2.102,239.234,,2.102,238.999,2.102,239.338
2.104,6.68824,2.104,239.187,,2.104,159.849,2.104,239.255,,2.104,238.999,2.104,239.328
2.106,6.69486,2.106,239.222,,2.106,160.007,2.106,239.27,,2.106,238.999,2.106,239.321
2.108,6.70147,2.108,240.627,,2.108,160.165,2.108,240.2,,2.108,238.999,2.108,240.696
2.11,6.70807,2.11,239.77,,2.11,160.323,2.11,239.932,,2.11,238.999,2.11,239.818
2.112,6.71466,2.112,240.551,,2.112,160.48,2.112,239.743,,2.112,238.999,2.112,239.664
2.114,6.72123,2.114,238.796,,2.114,160.637,2.114,239.151,,2.114,238.999,2.114,239.096
2.116,6.72778,2.116,238.948,,2.116,160.794,2.116,239.197,,2.116,238.999,2.116,239.158
2.118,6.73433,2.118,239.055,,2.118,160.95,2.118,239.229,,2.118,238.999,2.118,239.202
2.12,6.74086,2.12,239.59,,2.12,161.107,2.12,239.252,,2.12,238.999,2.12,239.233
2.122,6.74738,2.122,239.504,,2.122,161.262,2.122,239.267,,2.122,238.999,2.122,240.174
2.124,6.75388,2.124,240.825,,2.124,161.418,2.124,240.199,,2.124,238.999,2.124,239.913
2.126,6.76037,2.126,240.369,,2.126,161.573,2.126,239.93,,2.126,238.999,2.126,239.731
2.128,6.76685,2.128,239.589,,2.128,161.728,2.128,239.742,,2.128,238.999,2.128,239.603
2.13,6.77332,2.13,239.043,,2.13,161.882,2.13,239.151,,2.13,238.999,2.13,239.053
2.132,6.77977,2.132,239.121,,2.132,162.037,2.132,239.197,,2.132,238.999,2.132,239.128
2.134,6.78621,2.134,239.176,,2.134,162.191,2.134,239.229,,2.134,238.999,2.134,240.101
2.136,6.79264,2.136,239.215,,2.136,162.344,2.136,239.251,,2.136,238.999,2.136,239.862
2.138,6.79906,2.138,239.241,,2.138,162.497,2.138,239.267,,2.138,238.999,2.138,239.234
2.14,6.80546,2.14,241.101,,2.14,162.65,2.14,240.659,,2.14,238.999,2.14,238.795
2.142,6.81185,2.142,240.102,,2.142,162.803,2.142,239.792,,2.142,238.999,2.142,238.948
2.144,6.81822,2.144,239.402,,2.144,162.956,2.144,240.106,,2.144,238.999,2.144,239.055
2.146,6.82459,2.146,238.913,,2.146,163.108,2.146,238.945,,2.146,238.999,2.146,239.59
2.148,6.83094,2.148,239.03,,2.148,163.259,2.148,239.053,,2.148,238.999,2.148,240.885
2.15,6.83728,2.15,239.112,,2.15,163.411,2.15,239.128,,2.15,238.999,2.15,239.95
2.152,6.8436,2.152,239.63,,2.152,163.562,2.152,239.181,,2.152,238.999,2.152,239.756
2.154,6.84991,2.154,239.532,,2.154,163.713,2.154,239.218,,2.154,238.999,2.154,239.16
2.156,6.85621,2.156,240.384,,2.156,163.864,2.156,240.624,,2.156,238.999,2.156,239.204
2.158,6.8625,2.158,240.06,,2.158,164.014,2.158,240.228,,2.158,238.999,2.158,239.234
2.16,6.86878,2.16,239.833,,2.16,164.164,2.16,239.491,,2.16,238.999,2.16,238.795
2.162,6.87504,2.162,239.214,,2.162,164.313,2.162,238.975,,2.162,238.999,2.162,238.947
2.164,6.88129,2.164,238.781,,2.164,164.463,2.164,239.073,,2.164,239,2.164,240.435
2.166,6.88753,2.166,238.938,,2.166,164.612,2.166,239.143,,2.166,239,2.166,240.556
2.168,6.89375,2.168,239.048,,2.168,164.761,2.168,239.191,,2.168,239,2.168,239.72
2.17,6.89996,2.17,240.505,,2.17,164.909,2.17,239.225,,2.17,239,2.17,239.135
2.172,6.90616,2.172,240.145,,2.172,165.057,2.172,240.629,,2.172,239,2.172,239.186
2.174,6.91235,2.174,239.893,,2.174,165.205,2.174,240.232,,2.174,239,2.174,239.221
2.176,6.91853,2.176,239.716,,2.176,165.353,2.176,239.493,,2.176,239,2.176,239.246
2.178,6.92469,2.178,239.132,,2.178,165.5,2.178,238.976,,2.178,239,2.178,239.263
2.18,6.93084,2.18,239.184,,2.18,165.647,2.18,239.075,,2.18,239,2.18,240.656
2.182,6.93698,2.182,239.22,,2.182,165.794,2.182,239.143,,2.182,239,2.182,240.251
2.184,6.94311,2.184,239.245,,2.184,165.94,2.184,239.192,,2.184,239,2.184,239.506
2.186,6.94922,2.186,240.643,,2.186,166.086,2.186,240.146,,2.186,239,2.186,238.985
2.188,6.95532,2.188,239.781,,2.188,166.232,2.188,240.353,,2.188,239,2.188,239.081
2.19,6.96141,2.19,240.098,,2.19,166.378,2.19,239.578,,2.19,239,2.19,238.688
2.192,6.96749,2.192,239.4,,2.192,166.523,2.192,239.496,,2.192,239,2.192,239.333
2.194,6.97355,2.194,238.911,,2.194,166.668,2.194,238.978,,2.194,239,2.194,239.324
2.196,6.97961,2.196,239.029,,2.196,166.813,2.196,239.076,,2.196,239,2.196,240.239
2.198,6.98565,2.198,239.111,,2.198,166.957,2.198,239.144,,2.198,239,2.198,240.418
2.2,6.99167,2.2,239.629,,2.2,167.101,2.2,239.652,,2.2,239,2.2,239.624
2.202,6.99769,2.202,241.373,,2.202,167.245,2.202,240.929,,2.202,239,2.202,239.068
2.204,7.0037,2.204,239.832,,2.204,167.388,2.204,239.981,,2.204,239,2.204,239.139
2.206,7.00969,2.206,239.673,,2.206,167.532,2.206,239.778,,2.206,239,2.206,239.188
2.208,7.01567,2.208,239.102,,2.208,167.674,2.208,239.176,,2.208,239,2.208,239.223
2.21,7.02164,2.21,239.163,,2.21,167.817,2.21,239.214,,2.21,239,2.21,240.168
2.212,7.02759,2.212,239.205,,2.212,167.96,2.212,239.241,,2.212,239,2.212,240.369
2.214,7.03354,2.214,239.235,,2.214,168.102,2.214,239.72,,2.214,239,2.214,239.589
2.216,7.03947,2.216,239.256,,2.216,168.243,2.216,239.135,,2.216,239,2.216,239.504
2.218,7.04539,2.218,240.651,,2.218,168.385,2.218,240.106,,2.218,239,2.218,238.984
2.22,7.0513,2.22,240.247,,2.22,168.526,2.22,239.866,,2.22,239,2.22,239.08
2.222,7.0572,2.222,239.504,,2.222,168.667,2.222,239.697,,2.222,239,2.222,239.147
2.224,7.06309,2.224,238.984,,2.224,168.808,2.224,239.119,,2.224,239,2.224,239.194
2.226,7.06896,2.226,239.08,,2.226,168.948,2.226,239.174,,2.226,239,2.226,240.608
2.228,7.07482,2.228,239.147,,2.228,169.088,2.228,238.753,,2.228,239,2.228,240.217
2.23,7.08067,2.23,239.654,,2.23,169.228,2.23,238.918,,2.23,239,2.23,239.483
2.232,7.08651,2.232,240.009,,2.232,169.368,2.232,239.034,,2.232,239,2.232,239.429
2.234,7.09234,2.234,240.258,,2.234,169.507,2.234,240.496,,2.234,239,2.234,238.931
2.236,7.09815,2.236,239.972,,2.236,169.646,2.236,240.138,,2.236,239,2.236,239.043
2.238,7.10396,2.238,239.771,,2.238,169.785,2.238,239.888,,2.238,239,2.238,239.121
2.24,7.10975,2.24,239.171,,2.24,169.923,2.24,239.253,,2.24,239,2.24,239.176
2.242,7.11553,2.242,238.751,,2.242,170.061,2.242,239.268,,2.242,239,2.242,240.135
2.244,7.1213,2.244,238.917,,2.244,170.199,2.244,238.819,,2.244,239,2.244,240.346
2.246,7.12706,2.246,239.493,,2.246,170.337,2.246,238.964,,2.246,239,2.246,239.573
2.248,7.1328,2.248,240.357,,2.248,170.474,2.248,239.066,,2.248,239,2.248,239.492
2.25,7.13854,2.25,240.501,,2.25,170.611,2.25,240.518,,2.25,239,2.25,238.976
2.252,7.14426,2.252,239.682,,2.252,170.748,2.252,240.154,,2.252,239,2.252,239.074
2.254,7.14997,2.254,239.568,,2.254,170.884,2.254,239.899,,2.254,239,2.254,239.143
2.256,7.15567,2.256,239.029,,2.256,171.021,2.256,239.26,,2.256,239,2.256,239.191
2.258,7.16136,2.258,239.111,,2.258,171.156,2.258,238.813,,2.258,239,2.258,240.606
2.26,7.16704,2.26,239.169,,2.26,171.292,2.26,239.421,,2.26,239,2.26,240.215
2.262,7.1727,2.262,239.67,,2.262,171.428,2.262,239.386,,2.262,239,2.262,240.402
2.264,7.17836,2.264,240.48,,2.264,171.563,2.264,239.361,,2.264,239,2.264,238.692
2.266,7.184,2.266,239.667,,2.266,171.698,2.266,240.725,,2.266,239,2.266,238.876
2.268,7.18963,2.268,240.019,,2.268,171.832,2.268,240.298,,2.268,239,2.268,239.004
2.27,7.19525,2.27,239.344,,2.27,171.967,2.27,239.54,,2.27,239,2.27,239.094
2.272,7.20086,2.272,238.872,,2.272,172.101,2.272,239.009,,2.272,239,2.272,239.157
2.274,7.20646,2.274,239.001,,2.274,172.234,2.274,239.097,,2.274,239,2.274,241.042
2.276,7.21205,2.276,239.092,,2.276,172.368,2.276,239.159,,2.276,239,2.276,239.6
2.278,7.21762,2.278,239.156,,2.278,172.501,2.278,239.203,,2.278,239,2.278,239.972
2.28,7.22319,2.28,241.501,,2.28,172.634,2.28,239.233,,2.28,239,2.28,239.311
2.282,7.22874,2.282,239.922,,2.282,172.767,2.282,241.095,,2.282,239,2.282,238.849
2.284,7.23428,2.284,239.736,,2.284,172.899,2.284,239.177,,2.284,239,2.284,238.985
2.286,7.23982,2.286,239.146,,2.286,173.032,2.286,239.675,,2.286,239,2.286,239.081
2.288,7.24534,2.288,239.194,,2.288,173.164,2.288,239.104,,2.288,239,2.288,239.148
2.29,7.25085,2.29,239.227,,2.29,173.295,2.29,239.164,,2.29,239,2.29,240.575
2.292,7.25634,2.292,239.25,,2.292,173.427,2.292,239.206,,2.292,239,2.292,240.654
2.294,7.26183,2.294,239.266,,2.294,173.558,2.294,239.235,,2.294,239,2.294,239.329
2.296,7.26731,2.296,240.658,,2.296,173.689,2.296,239.256,,2.296,239,2.296,238.861
2.298,7.27277,2.298,240.252,,2.298,173.819,2.298,241.111,,2.298,239,2.298,238.994
2.3,7.27823,2.3,239.507,,2.3,173.95,2.3,239.649,,2.3,239,2.3,239.547
2.302,7.28367,2.302,239.446,,2.302,174.08,2.302,240.005,,2.302,239,2.302,239.474
2.304,7.2891,2.304,238.943,,2.304,174.21,2.304,238.875,,2.304,239,2.304,239.423
2.306,7.29453,2.306,239.052,,2.306,174.339,2.306,239.003,,2.306,239,2.306,240.308
2.308,7.29994,2.308,239.588,,2.308,174.468,2.308,238.633,,2.308,239,2.308,240.467
2.31,7.30534,2.31,240.883,,2.31,174.598,2.31,239.295,,2.31,239,2.31,239.658
2.312,7.31073,2.312,240.409,,2.312,174.726,2.312,239.298,,2.312,239,2.312,238.631
2.314,7.3161,2.314,239.618,,2.314,174.855,2.314,240.68,,2.314,239,2.314,238.833
2.316,7.32147,2.316,239.063,,2.316,174.983,2.316,240.727,,2.316,239,2.316,238.974
2.318,7.32683,2.318,239.135,,2.318,175.111,2.318,239.38,,2.318,239,2.318,239.073
2.32,7.33218,2.32,239.186,,2.32,175.239,2.32,238.897,,2.32,239,2.32,239.142
2.322,7.33751,2.322,239.221,,2.322,175.367,2.322,239.019,,2.322,239,2.322,240.572
2.324,7.34284,2.324,238.786,,2.324,175.494,2.324,239.105,,2.324,239,2.324,240.191
2.326,7.34815,2.326,240.322,,2.326,175.621,2.326,239.164,,2.326,239,2.326,239.925
2.328,7.35345,2.328,240.477,,2.328,175.748,2.328,239.206,,2.328,239,2.328,239.279
2.33,7.35875,2.33,240.125,,2.33,175.874,2.33,240.616,,2.33,239,2.33,238.826
2.332,7.36403,2.332,239.418,,2.332,176,2.332,240.683,,2.332,239,2.332,239.43
2.334,7.3693,2.334,239.384,,2.334,176.126,2.334,239.349,,2.334,239,2.334,238.932
2.336,7.37456,2.336,238.9,,2.336,176.252,2.336,238.875,,2.336,239,2.336,239.964
2.338,7.37981,2.338,239.021,,2.338,176.378,2.338,239.004,,2.338,239,2.338,240.226
2.34,7.38505,2.34,239.106,,2.34,176.503,2.34,239.094,,2.34,239,2.34,239.949
2.342,7.39028,2.342,240.546,,2.342,176.628,2.342,239.157,,2.342,239,2.342,239.756
2.344,7.3955,2.344,239.713,,2.344,176.753,2.344,239.201,,2.344,239,2.344,239.16
2.346,7.40071,2.346,240.051,,2.346,176.877,2.346,240.613,,2.346,239,2.346,238.743
2.348,7.40591,2.348,238.906,,2.348,177.001,2.348,240.68,,2.348,239,2.348,239.372
2.35,7.4111,2.35,239.486,,2.35,177.125,2.35,239.807,,2.35,239,2.35,239.351
2.352,7.41628,2.352,238.971,,2.352,177.249,2.352,239.196,,2.352,239,2.352,240.257
2.354,7.42144,2.354,239.071,,2.354,177.373,2.354,238.768,,2.354,239,2.354,239.971
2.356,7.4266,2.356,239.601,,2.356,177.496,2.356,238.929,,2.356,239,2.356,239.771
2.358,7.43175,2.358,240.893,,2.358,177.619,2.358,239.041,,2.358,239,2.358,239.631
2.36,7.43689,2.36,240.416,,2.36,177.742,2.36,239.58,,2.36,239,2.36,239.073
2.362,7.44201,2.362,239.622,,2.362,177.864,2.362,240.418,,2.362,239,2.362,239.142
2.364,7.44713,2.364,239.067,,2.364,177.986,2.364,240.084,,2.364,239,2.364,239.191
2.366,7.45223,2.366,238.678,,2.366,178.108,2.366,239.39,,2.366,239,2.366,239.225
2.368,7.45733,2.368,239.326,,2.368,178.23,2.368,238.904,,2.368,239,2.368,240.629
2.37,7.46241,2.37,239.319,,2.37,178.352,2.37,239.484,,2.37,239,2.37,239.771
2.372,7.46749,2.372,239.775,,2.372,178.473,2.372,239.43,,2.372,239,2.372,240.091
2.374,7.47255,2.374,240.554,,2.374,178.594,2.374,238.932,,2.374,239,2.374,238.935
2.376,7.47761,2.376,240.179,,2.376,178.715,2.376,240.424,,2.376,239,2.376,239.046
2.378,7.48265,2.378,239.456,,2.378,178.835,2.378,240.088,,2.378,239,2.378,239.123
2.38,7.48769,2.38,239.411,,2.38,178.956,2.38,239.853,,2.38,239,2.38,239.177
2.382,7.49271,2.382,238.918,,2.382,179.076,2.382,239.228,,2.382,239,2.382,239.215
2.384,7.49773,2.384,239.494,,2.384,179.196,2.384,239.251,,2.384,239,2.384,241.083
2.386,7.50273,2.386,239.437,,2.386,179.315,2.386,238.807,,2.386,239,2.386,239.629
2.388,7.50773,2.388,239.857,,2.388,179.435,2.388,238.956,,2.388,239,2.388,239.992
2.39,7.51271,2.39,240.612,,2.39,179.554,2.39,239.52,,2.39,239,2.39,238.865
2.392,7.51769,2.392,239.759,,2.392,179.673,2.392,240.376,,2.392,239,2.392,238.997
2.394,7.52265,2.394,239.162,,2.394,179.791,2.394,240.054,,2.394,239,2.394,239.089
2.396,7.52761,2.396,239.205,,2.396,179.91,2.396,239.829,,2.396,239,2.396,239.153
2.398,7.53255,2.398,238.774,,2.398,180.028,2.398,239.211,,2.398,239,2.398,239.199
2.4,7.53748,2.4,239.394,,2.4,180.146,2.4,239.239,,2.4,239,2.4,241.071
2.402,7.54241,2.402,239.367,,2.402,180.264,2.402,239.259,,2.402,239,2.402,240.081
2.404,7.54733,2.404,240.268,,2.404,180.381,2.404,239.272,,2.404,239,2.404,239.387
2.406,7.55223,2.406,240.439,,2.406,180.498,2.406,239.282,,2.406,239,2.406,238.902
2.408,7.55713,2.408,240.099,,2.408,180.615,2.408,240.669,,2.408,239,2.408,239.023
2.41,7.56201,2.41,239.4,,2.41,180.732,2.41,240.26,,2.41,239,2.41,239.107
2.412,7.56689,2.412,238.911,,2.412,180.849,2.412,239.513,,2.412,239,2.412,239.166
2.414,7.57175,2.414,239.029,,2.414,180.965,2.414,238.99,,2.414,239,2.414,239.208
2.416,7.57661,2.416,239.111,,2.416,181.081,2.416,238.624,,2.416,239,2.416,240.157
2.418,7.58146,2.418,239.169,,2.418,181.197,2.418,239.288,,2.418,239,2.418,240.361
2.42,7.58629,2.42,240.59,,2.42,181.312,2.42,239.293,,2.42,239,2.42,239.584
